patcnty1,dsch_yr,race_grp1,Discharges,mdc_desc,gender,age
Imperial,2016,Black,0.2676056338028169,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,27
Imperial,2016,Hispanic,0.9014084507042254,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,72
Imperial,2016,American,0.5211267605633803,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,45
Imperial,2016,Other,0.9295774647887324,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,74
Imperial,2016,Unknown,0.8028169014084507,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,65
Imperial,2016,White,0.4084507042253521,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,37
Imperial,2017,Aisan,0.7183098591549296,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,59
Imperial,2017,Black,0.4647887323943662,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,41
Imperial,2017,Hispanic,0.09859154929577464,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,15
Imperial,2017,American,0.676056338028169,INFECTIOUS & PARASITIC DISEASES,Male,56
Imperial,2017,Other,0.056338028169014086,MENTAL DISEASES & DISORDERS,Unknown,12
Imperial,2017,Unknown,0.028169014084507043,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,10
Imperial,2017,White,0.8873239436619719,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,71
Imperial,2018,Aisan,0.5492957746478874,BURNS,Unknown,47
Imperial,2018,Black,0.19718309859154928,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,22
Imperial,2018,Hispanic,0.8169014084507042,MULTIPLE SIGNFICANT TRAUMA,Male,66
Imperial,2018,American,0.971830985915493,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown,77
Imperial,2018,Other,0.9436619718309859,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,75
Imperial,2018,Unknown,0.6056338028169014,"EYE, DISEASES & DISORDERS",Male,51
Imperial,2018,White,0.8873239436619719,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,71
Inyo,2012,Aisan,0.4225352112676056,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,38
Inyo,2012,Black,0.4225352112676056,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,38
Inyo,2012,Hispanic,0.14084507042253522,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,18
Inyo,2012,American,0.3380281690140845,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,32
Inyo,2012,Other,0.1267605633802817,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,17
Inyo,2012,Unknown,0.8591549295774648,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,69
Inyo,2012,White,0.9577464788732394,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,76
Inyo,2013,Aisan,0.4507042253521127,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,40
Inyo,2013,Black,0.323943661971831,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,31
Inyo,2013,Hispanic,0.7183098591549296,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,59
Inyo,2013,American,0.0,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,8
Inyo,2013,Other,0.43661971830985913,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,39
Inyo,2013,Unknown,0.056338028169014086,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,12
Inyo,2013,White,0.5070422535211268,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,44
Inyo,2014,Aisan,0.22535211267605634,INFECTIOUS & PARASITIC DISEASES,Female,24
Inyo,2014,Black,0.971830985915493,MENTAL DISEASES & DISORDERS,Male,77
Inyo,2014,Hispanic,0.6338028169014085,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,53
Inyo,2014,American,0.9436619718309859,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,75
Inyo,2014,Other,0.8873239436619719,BURNS,Male,71
Inyo,2014,Unknown,0.29577464788732394,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,29
Inyo,2014,White,0.09859154929577464,MULTIPLE SIGNFICANT TRAUMA,Female,15
Inyo,2015,Aisan,0.16901408450704225,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,20
Inyo,2015,Black,0.9436619718309859,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,75
Inyo,2015,Hispanic,0.07042253521126761,"EYE, DISEASES & DISORDERS",Female,13
Inyo,2015,American,0.23943661971830985,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,25
Inyo,2015,Other,0.6338028169014085,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,53
Inyo,2015,Unknown,0.056338028169014086,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,12
Inyo,2015,White,0.8169014084507042,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,66
Inyo,2016,Aisan,0.7464788732394366,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,61
Inyo,2016,Black,0.7887323943661971,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown,64
Inyo,2016,Hispanic,0.5633802816901409,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,48
Inyo,2016,American,0.22535211267605634,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,24
Inyo,2016,Other,0.8873239436619719,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,71
Inyo,2016,Unknown,0.5915492957746479,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,50
Inyo,2016,White,0.8309859154929577,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,67
Inyo,2017,Aisan,0.2676056338028169,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown,27
Inyo,2017,Black,0.14084507042253522,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,18
Inyo,2017,Hispanic,0.6901408450704225,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,57
Inyo,2017,American,0.8591549295774648,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,69
Inyo,2017,Other,0.23943661971830985,INFECTIOUS & PARASITIC DISEASES,Female,25
Inyo,2017,Unknown,0.7183098591549296,MENTAL DISEASES & DISORDERS,Male,59
Inyo,2017,White,0.04225352112676056,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,11
Inyo,2018,Aisan,0.7323943661971831,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,60
Inyo,2018,Black,0.5352112676056338,BURNS,Male,46
Inyo,2018,Hispanic,0.5211267605633803,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,45
Inyo,2018,American,0.4084507042253521,MULTIPLE SIGNFICANT TRAUMA,Female,37
Inyo,2018,Other,0.8309859154929577,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,67
Inyo,2018,Unknown,0.4225352112676056,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,38
Inyo,2018,White,0.676056338028169,"EYE, DISEASES & DISORDERS",Female,56
Kern,2012,Aisan,0.9577464788732394,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,76
Kern,2012,Black,0.14084507042253522,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,18
Kern,2012,Hispanic,0.4788732394366197,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,42
Kern,2012,American,0.18309859154929578,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,21
Kern,2012,Other,0.5070422535211268,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,44
Kern,2012,Unknown,0.5915492957746479,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,50
Kern,2012,White,0.5774647887323944,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,49
Kern,2013,Aisan,0.30985915492957744,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,30
Kern,2013,Black,0.8732394366197183,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,70
Kern,2013,Hispanic,0.14084507042253522,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,18
Kern,2013,American,0.352112676056338,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,33
Kern,2013,Other,0.5633802816901409,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,48
Kern,2013,Unknown,0.056338028169014086,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,12
Kern,2013,White,0.6197183098591549,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,52
Kern,2014,Aisan,0.39436619718309857,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,36
Kern,2014,Black,0.6619718309859155,INFECTIOUS & PARASITIC DISEASES,Male,55
Kern,2014,Hispanic,0.4647887323943662,MENTAL DISEASES & DISORDERS,Unknown,41
Kern,2014,American,0.8169014084507042,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,66
Kern,2014,Other,0.6338028169014085,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,53
Kern,2014,Unknown,0.5492957746478874,BURNS,Unknown,47
Kern,2014,White,0.971830985915493,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,77
Kern,2015,Aisan,0.9577464788732394,MULTIPLE SIGNFICANT TRAUMA,Male,76
Kern,2015,Black,0.6901408450704225,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Unknown,57
Kern,2015,Hispanic,0.8169014084507042,UNGROUPABLE,Female,66
Kern,2015,American,0.9859154929577465,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,78
Kern,2015,Other,0.8450704225352113,"EYE, DISEASES & DISORDERS",Unknown,68
Kern,2015,Unknown,0.704225352112676,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,58
Kern,2015,White,0.9577464788732394,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,76
Kern,2016,Aisan,0.6901408450704225,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown,57
Kern,2016,Black,0.5915492957746479,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,50
Kern,2016,Hispanic,0.09859154929577464,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,15
Kern,2016,American,0.8309859154929577,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown,67
Kern,2016,Other,0.7323943661971831,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,60
Kern,2016,Unknown,0.2676056338028169,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,27
Kern,2016,White,0.704225352112676,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,58
Kern,2017,Aisan,0.8309859154929577,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,67
Kern,2017,Black,0.704225352112676,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,58
Kern,2017,Hispanic,0.43661971830985913,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown,39
Kern,2017,American,0.30985915492957744,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,30
Kern,2017,Other,0.5915492957746479,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,50
Kern,2017,Unknown,0.4507042253521127,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,40
Kern,2017,White,0.028169014084507043,INFECTIOUS & PARASITIC DISEASES,Female,10
Kern,2018,Aisan,0.4507042253521127,MENTAL DISEASES & DISORDERS,Male,40
Kern,2018,Black,0.8450704225352113,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,68
Kern,2018,Hispanic,0.04225352112676056,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,11
Kern,2018,American,0.43661971830985913,BURNS,Male,39
Kern,2018,Other,0.676056338028169,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,56
Kern,2018,Unknown,0.6619718309859155,MULTIPLE SIGNFICANT TRAUMA,Female,55
Kern,2018,White,0.1267605633802817,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,17
Kings,2012,Aisan,0.2112676056338028,UNGROUPABLE,Unknown,23
Kings,2012,Black,0.14084507042253522,"NERVOUS SYSTEM, DISEASES & DISORDERS",Female,18
Kings,2012,Hispanic,0.7887323943661971,"EYE, DISEASES & DISORDERS",Male,64
Kings,2012,American,0.49295774647887325,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Unknown,43
Kings,2012,Other,0.7464788732394366,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Female,61
Kings,2012,Unknown,0.38028169014084506,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Male,35
Kings,2012,White,0.028169014084507043,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Unknown,10
Kings,2013,Aisan,0.5070422535211268,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Female,44
Kings,2013,Black,0.7605633802816901,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Male,62
Kings,2013,Hispanic,0.9859154929577465,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Unknown,78
Kings,2013,American,0.4647887323943662,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Female,41
Kings,2013,Other,0.647887323943662,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Male,54
Kings,2013,Unknown,0.8450704225352113,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,68
Kings,2013,White,0.9014084507042254,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,72
Kings,2014,Aisan,0.4507042253521127,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Male,40
Kings,2014,Black,0.7183098591549296,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Unknown,59
Kings,2014,Hispanic,0.4647887323943662,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Female,41
Kings,2014,American,0.9014084507042254,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Male,72
Kings,2014,Other,0.29577464788732394,INFECTIOUS & PARASITIC DISEASES,Unknown,29
Kings,2014,Unknown,0.29577464788732394,MENTAL DISEASES & DISORDERS,Female,29
Kings,2014,White,0.2112676056338028,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,23
Kings,2015,Aisan,0.6901408450704225,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Unknown,57
Kings,2015,Black,0.7746478873239436,BURNS,Female,63
Kings,2015,Hispanic,0.3380281690140845,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Male,32
Kings,2015,American,0.28169014084507044,MULTIPLE SIGNFICANT TRAUMA,Unknown,28
Kings,2015,Other,0.39436619718309857,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Female,36
Kings,2015,Unknown,0.352112676056338,"NERVOUS SYSTEM, DISEASES & DISORDERS",Male,33
Kings,2015,White,0.6619718309859155,"EYE, DISEASES & DISORDERS",Unknown,55
Kings,2016,Aisan,0.5774647887323944,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Female,49
Kings,2016,Black,0.1267605633802817,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Male,17
Kings,2016,Hispanic,0.11267605633802817,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Unknown,16
Kings,2016,American,0.19718309859154928,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Female,22
Kings,2016,Other,0.9014084507042254,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Male,72
Kings,2016,Unknown,0.7183098591549296,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Unknown,59
Kings,2016,White,0.028169014084507043,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Female,10
Kings,2017,Aisan,0.8873239436619719,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Male,71
Kings,2017,Black,0.647887323943662,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Unknown,54
Kings,2017,Hispanic,0.676056338028169,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Female,56
Kings,2017,American,0.4788732394366197,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,42
Kings,2017,Other,0.14084507042253522,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Unknown,18
Kings,2017,Unknown,0.30985915492957744,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Female,30
Kings,2017,White,0.8450704225352113,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Male,68
Kings,2018,Aisan,0.07042253521126761,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Unknown,13
Kings,2018,Black,0.7323943661971831,INFECTIOUS & PARASITIC DISEASES,Female,60
Kings,2018,Hispanic,0.5211267605633803,MENTAL DISEASES & DISORDERS,Male,45
Kings,2018,American,0.6619718309859155,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Unknown,55
Kings,2018,Other,0.08450704225352113,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,14
Kings,2018,Unknown,0.9014084507042254,BURNS,Male,72
Kings,2018,White,0.323943661971831,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Unknown,31
Lake,2012,Aisan,0.7183098591549296,MULTIPLE SIGNFICANT TRAUMA,Female,59
Lake,2012,Black,0.08450704225352113,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,Male,14
Lake,2012,Hispanic,0.6619718309859155,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,55
Lake,2012,American,0.2112676056338028,"EYE, DISEASES & DISORDERS",Female,23
Lake,2012,Other,0.22535211267605634,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,24
Lake,2012,Unknown,0.4647887323943662,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,41
Lake,2012,White,0.4788732394366197,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,42
Lake,2013,Aisan,0.19718309859154928,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,22
Lake,2013,Black,0.49295774647887325,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,43
Lake,2013,Hispanic,0.056338028169014086,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,12
Lake,2013,American,0.7183098591549296,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,59
Lake,2013,Other,0.39436619718309857,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,36
Lake,2013,Unknown,0.4084507042253521,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,37
Lake,2013,White,0.8873239436619719,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,71
Lake,2014,Aisan,0.4788732394366197,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,42
Lake,2014,Black,0.1267605633802817,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,17
Lake,2014,Hispanic,0.8873239436619719,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,71
Lake,2014,American,0.8169014084507042,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,66
Lake,2014,Other,0.7605633802816901,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,62
Lake,2014,Unknown,0.5492957746478874,INFECTIOUS & PARASITIC DISEASES,Male,47
Lake,2014,White,0.676056338028169,MENTAL DISEASES & DISORDERS,Unknown,56
Lake,2015,Aisan,0.352112676056338,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,33
Lake,2015,Black,0.6056338028169014,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,51
Lake,2015,Hispanic,1.0,BURNS,Unknown,79
Lake,2015,American,0.3380281690140845,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,32
Lake,2015,Other,0.4507042253521127,MULTIPLE SIGNFICANT TRAUMA,Male,40
Lake,2015,Unknown,0.29577464788732394,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,29
Lake,2015,White,0.7464788732394366,"EYE, DISEASES & DISORDERS",Female,61
Lake,2016,Aisan,0.3380281690140845,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,32
Lake,2016,Black,0.9014084507042254,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,72
Lake,2016,Hispanic,0.5070422535211268,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,44
Lake,2016,American,0.028169014084507043,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,10
Lake,2016,Other,0.8873239436619719,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,71
Lake,2016,Unknown,0.7464788732394366,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,61
Lake,2016,White,0.9859154929577465,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,78
Lake,2017,Aisan,0.4647887323943662,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,41
Lake,2017,Black,0.7746478873239436,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,63
Lake,2017,Hispanic,0.07042253521126761,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,13
Lake,2017,American,0.4647887323943662,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,41
Lake,2017,Other,0.5633802816901409,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,48
Lake,2017,Unknown,0.971830985915493,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,77
Lake,2017,White,0.43661971830985913,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,39
Lake,2018,Aisan,0.18309859154929578,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,21
Lake,2018,Black,0.6056338028169014,INFECTIOUS & PARASITIC DISEASES,Male,51
Lake,2018,Hispanic,0.36619718309859156,MENTAL DISEASES & DISORDERS,Unknown,34
Lake,2018,American,0.4647887323943662,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Female,41
Lake,2018,Other,0.43661971830985913,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Male,39
Lake,2018,Unknown,0.8873239436619719,BURNS,Unknown,71
Lake,2018,White,0.8591549295774648,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,Female,69
Lassen,2012,Aisan,0.19718309859154928,MULTIPLE SIGNFICANT TRAUMA,Male,22
Lassen,2012,Black,0.04225352112676056,"NERVOUS SYSTEM, DISEASES & DISORDERS",Unknown,11
Lassen,2012,Hispanic,0.16901408450704225,"EYE, DISEASES & DISORDERS",Female,20
Lassen,2012,American,0.8309859154929577,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",Male,67
Lassen,2012,Other,0.11267605633802817,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",Unknown,16
Lassen,2012,Unknown,0.09859154929577464,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",Female,15
Lassen,2012,White,0.6338028169014085,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",Male,53
Lassen,2013,Aisan,0.676056338028169,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",Unknown,56
Lassen,2013,Black,0.647887323943662,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",Female,54
Lassen,2013,Hispanic,0.8309859154929577,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",Male,67
Lassen,2013,American,0.2676056338028169,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",Unknown,27
Lassen,2013,Other,0.15492957746478872,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",Female,19
Lassen,2013,Unknown,0.6901408450704225,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Male,57
Lassen,2013,White,0.4647887323943662,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",Unknown,41
Lassen,2014,Aisan,0.38028169014084506,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",Female,35
Lassen,2014,Black,0.7746478873239436,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,Male,63
Lassen,2014,Hispanic,0.15492957746478872,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",Unknown,19
Lassen,2014,American,0.323943661971831,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,Female,31
Lassen,2014,Other,0.4507042253521127,INFECTIOUS & PARASITIC DISEASES,Male,40
Lassen,2014,Unknown,0.8309859154929577,MENTAL DISEASES & DISORDERS,Female,67
Lassen,2014,White,0.09859154929577464,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,Male,15
Lassen,2015,Aisan,0.9154929577464789,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",Female,73
Lassen,2015,Black,0.19718309859154928,BURNS,Male,22
